,datetime,network,receiver,sender,status,txfee,txhash,unixtimestamp,value
2936,2017-12-31 01:20:01,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,7.91e-05,c631b65d355887f3fcb981b2fc8040b516bf0b10aaf0935a27d69f9ae83a74ac,1514701201,0.27330757
2937,2017-12-31 01:20:01,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00089722,6be4b975049852c6ce07f24f53fb220b65e6b883095c491a5bdac51076aa09c7,1514701201,0.26483479
2938,2017-12-31 01:20:01,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00089784,0b844ef29432a8b841ec13172294a0e9e90745283cc4eb3a2a591e925340a7af,1514701201,0.60379303
2939,2017-12-31 01:20:01,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00231077,c63048709b5711ad3b99cd7eefcae6818bb5fe99e9d225c50f6040a80bc267a4,1514701201,0.49768923
2940,2017-12-31 01:20:01,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00043618,4dde13f223e5cb4f9e9e0e34a5788f1d6d6b7f270973865934a2147605cb88cc,1514701201,0.02006242
2941,2017-12-31 01:20:01,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0004294,b855430e59199fc3bd2f631b400022ef8803d99d0468c87c66121bb91129867c,1514701201,0.00963302
2942,2017-12-31 01:20:01,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00026442,0d4e40c88a8b9ef7821029cba4b14b7b8ed985e56bba48f77e02677de3ef3f5b,1514701201,0.00125783
2943,2017-12-31 01:20:01,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0002992,0255fd266396feedec87cc3f89523729f5c6bc5155cb4e110d704e2a1877d23e,1514701201,0.00745742
2944,2017-12-31 01:20:01,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0001808,09c23c1529e10ec655a202c158600a4a88dc0ba086d33aae8729bcaa202df628,1514701201,0.001022
2945,2017-12-31 01:20:01,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00028424,6543a05ce01a367336bc8e8b78b800255c0bb524d091149b62ca8830ac0cf0d9,1514701201,0.00036595
2946,2017-12-31 01:20:01,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.05,6f07476beec7077df3cc1b7370e9cdfda0d24b5d545a16c2959ccef11028e3d8,1514701201,10.0
2947,2017-12-31 01:20:01,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0005,9e42e4a65b19935c01a79aa9b6a101f2a53d14574a7dc018c2406403d1b52758,1514701201,0.11101312
2948,2017-12-31 01:20:01,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0005,210e4949fdc21d4a78f3e3bc902032f71f9c72dcf27fefc4cdd339efb1a6d462,1514701201,0.11196697
2949,2017-12-31 01:20:01,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0005,fad3174125a39ab1b7adac53ce7edb5263ad03d1f97efea64c767c4a1def0063,1514701201,2.00350221
2950,2017-12-31 01:20:01,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0005,655e150762365728eb686a96e68ec00656491bc813c6c30885ef0131a33ac86b,1514701201,0.08744481
2951,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,Coinbase,1,0.0,4dd4a3aad379fffdb3e68c49e9b68ef70629c7fe18cc14a6f3bc6e18412651d0,1514701403,14.44624425
2952,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.01995762,cf488d5abb9a914e088d25a5e87345c8e31b22f4bcdef0232a1550cd90e9994c,1514701403,20.50347721
2953,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.005,2d0d836b6a7f1b3a7d5f012329fa5d8bb55c971eb04c9e13258dc4277c5e73d2,1514701403,0.298774
2954,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.40323016,525026ceebbc3f80a958610db9bb363196e5c0a756d0807dad100a7acf05b633,1514701403,1925.99549425
2955,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00273912,be28d3744266a0c788edb68605d4f6996d2e840ef587e583ced905e1c77fe19b,1514701403,0.33589188
2956,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0025,65477906ca10b79777e48dd45ad1cf437c22111cd964410580d93f6bb8a7ea6b,1514701403,0.75357503
2957,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00242378,5f0253f7fa684247c0d005b496fae519b34c5b4177235d3e8451f0efcfc8cabc,1514701403,0.12713938
2958,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00242377,94203d126016a87410a83f7035d998c7446a6dbf8ef92324af4eab32667c653b,1514701403,0.0845358
2959,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0023652,e307328bfb063e06a570845942b807a872737b2854fc1670b0a13557e6ade291,1514701403,1.32715547
2960,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00256355,1567f50e9ff43e9ca3908118e8337c07f331c15f967da55f66ccfd51a4a77847,1514701403,0.54901964
2961,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00257348,4af4d8114490c980f022617c045d3815a90d2bb84c246737575418b4cd919155,1514701403,1.31150501
2962,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00257348,62402f18eca60025b150c17c9156e844cb1747638da46fa06e7bda1c83f5ea58,1514701403,1.22248522
2963,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00323215,6cc9a46ee19a6fab5a555c723849dabb9fd3f4aa99e6cc96754ea616c213c64b,1514701403,3.44360075
2964,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00223148,070f38ad71a3f6844b0143368668628cedb0b8faf781002178b8b2a7269b7772,1514701403,0.19082095
2965,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00359128,8b45dfa61d92558bbb85ccc6987ee6babcc253d328d4ad08b52a0b8257956c3d,1514701403,2.38914015
2966,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.01514165,7a8e313e83bf79ce8de5828bd45d50bf502d87eb5549f1df49bdf87cd60f7299,1514701403,1.77873179
2967,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00460881,0d269ba75d610d962b83451c790f63ed65f17bdb9f7757745d659fba506d8bb4,1514701403,5.23789618
2968,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00257348,cb15f6083dfc9d3a252f227600b07243f2a6137887560cfee6474d53dd077819,1514701403,1.07247111
2969,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00257348,7958ad2a1201b93c11d00ae1c2c76feece3abf6256432e8a8a72fc7d12580d41,1514701403,0.91656062
2970,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00223148,cd769f9f31fcc95d24175a9d3028fa4b91c5ddc4cea417aef13094ed0fb3198f,1514701403,0.10314418
2971,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00223148,8c8c1dd7fc0569ba5444c5f17035c7951833c5396f6e5484c409b23bcdb4e340,1514701403,0.01538395
2972,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00223148,edc7ff8d744095943ec25510403976ec8f328f9b7a6fe0c66bc38f1f01385058,1514701403,0.09616852
2973,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00358142,e37d493bfec25b1444324cd023c3d13ea9c4bdc314d88ca53c6559765427277d,1514701403,0.04271487
2974,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.002432,4277ed03ce35977fa9d81e08293691b3b4f25edbb9bfadf092d8f4ae7ee520ca,1514701403,1.02555357
2975,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0018,df153f46e16a9a356f9df45d250fb5af2efb06b37c7c3f0a2a45fde294abb360,1514701403,3.496383
2976,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0019376,c3d14f294eea62c5db91fd998e8840dc485905c7accad04ac55067a154e71a7d,1514701403,72.51947864
2977,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0019376,6ac2add792c00ad34850c50f8d3dc8a76b2d4aec604cb564b1f0b5a0fe2eddfa,1514701403,97.14229669
2978,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0019549,9cfd7abe6f6f8d5bae330636c62ee2d671aa8762c729cc24df4ba9d09b1de606,1514701403,32.26614936
2979,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0019549,dcacad1d105a256137b2f025dda321a99ea0e6ce3d8d418b52a03b2ee63b4486,1514701403,54.72287633
2980,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0019549,2a748a49b25d0acad7ea392979dd14fba24adc5dc2c5acad5fe3f296a6747e92,1514701403,21.35878628
2981,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0019549,40fb97536ca41bec9a097393ec4494c775e695e9ed8c667934bab4782a55e2a9,1514701403,63.53801395
2982,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0019549,b9e206e736ee9a0c06266938b125d16d8ad4936d73cf07462df94ec4eddc63be,1514701403,105.40952078
2983,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0019549,b7c4099cae0866d0a07e4afa20c73ac53c130edaa3257873f338f3f41d76a000,1514701403,71.63826015
2984,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0019376,40ca5aa574fb8339308c7faeba52a0a4546ee684318a0a3ae120422368552a44,1514701403,63.95816677
2985,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0019549,fbae2ea7e678b05edb82b5dfaf0c55cf2aca271e7324f67eda03dcbd68314576,1514701403,28.75381676
2986,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0019549,9a42a1c268fc9a94da4f605fbd8601bec2e943ac80535b9c20aacf56f5fa7280,1514701403,50.60584148
2987,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0019376,385a00bda88c21e7764d580d2a5ea9bf2f59a1ebc9c0dccb984f7f2f4b140384,1514701403,68.46322643
2988,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0019376,e26bf185a80f43c28ff04fd33639eece3bf91b447cddeacef35b5e3c2e1a0799,1514701403,27.43627936
2989,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0019376,891fe53b6b8aaadf64a4dff319c7ac52f1d28d45d09357de4e939c6e6d49b3c0,1514701403,69.20308793
2990,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0019549,97c7096c5a076a54006b26f0e614b990f17e7f72b60e8ca3d1aee4fafb94e8e8,1514701403,78.17025996
2991,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00186784,6fb09f85bc3352786fa74b16ee2faaef35a2bc2a9dabf0094469d05c51790854,1514701403,0.02840763
2992,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0019032,b95cc72ab03376072c98494029c1707183c18225b91ce036eb244a93e0ec635f,1514701403,0.44963857
2993,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.004065,8fa9f2f0b6f2601f0b4253f315a53dced9e92402efd2635e362c0187fe064f07,1514701403,1.33524931
2994,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00260396,f4d101435b8047ac794d7b47a956871a80b9c645415cf0ea4b5041f2cd937374,1514701403,1.42688426
2995,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0015496,1a0687d188f986d14c04dae1a09a318ba82583223367c22886ca68d73c2ca6c5,1514701403,0.11547097
2996,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0015368,97b84306fbffa2a1501d07b9f25bdec7014cfcf415059c639a96082da72b24ae,1514701403,5.6941099
2997,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00168787,41c083ef0a4eb45d7131efe7a86a0228940a21288bdc5c9034a1ab899f68f2de,1514701403,0.00331213
2998,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00168787,361a2ea7d67873b74757d274d5af0b4b23218fa2cd6f73ce87e0d5f22329d971,1514701403,1.1999857
2999,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.003445,04d00e01fbd205b8b841773eabf154519ecaebd9f9b76d61f8ddb531b5bbb3c0,1514701403,5.5460743
3000,2017-12-31 01:23:23,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0012204,7e6f52685f26351e88ea3d8cb040b65352ecf238d09521b7cf2ece2cce2879b8,1514701403,0.1091696
3001,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,Coinbase,1,0.0,9e3cce135f2951b017613d4851f1f3144b0a96bad6d52c0923cc688f5dd4a667,1514701880,15.4917198
3002,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00803051,ceb92a787082a501ce9a813e295b5382db494a8cca02fb65ea1efe1074712467,1514701880,5.01042854
3003,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00997881,e83001b62f6e0f54841d19e84d3407ee252eaeba0d1fd80972027a04eb4b1e8b,1514701880,14.35865584
3004,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.01995762,8a8ed76e7cd3c9b94270a6b13a6a9d28294bdd65749a320d20855350bf339137,1514701880,82.95345977
3005,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.003,fa7db07be9ebb1d07df0da275b5c26a750c9d24d078d75de7a795cf36b365f38,1514701880,0.797
3006,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.003408,afae63af504eec89a1f711a602faee6560043170dfa19d8982d7a8a732ff02f2,1514701880,0.04020977
3007,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00338141,80ad324224ede947f3deaa61e313f5dd2a79389fb5fb53908658f1f8711bd632,1514701880,1531.9705513
3008,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.40238368,dc099d13a73e8a83a9c6d052b88ce97ce4406d46e4e0003fb210d418b531b8af,1514701880,220.71611286
3009,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00225902,9e25612635fa18227d4a7403ed41f394eb2377c396ca102572ce99f6c6949ce6,1514701880,0.12763452
3010,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0022359,4e0a77bfbffa7feb894f4aaa551be537cc2ac2972189d1f5d773f7ca65dbc070,1514701880,0.006
3011,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00219836,9d9cd5dc3e2c8afed5344d673fe584a3d423224618348f39c1cb880d5dcc51fc,1514701880,0.14780164
3012,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00242378,82d06bb30ab2d72e3b821140cc1ff0cba79029f8742db46b4474858654f70609,1514701880,0.24657622
3013,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.01261737,c44e89b10481348921fdfd07abd17311c2be2ba133584d404a18671bc4d2823e,1514701880,199.98738263
3014,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0018,ea0a5906aea835e68846cffdf7c759ed4f78a8d0105b497ceefde32479498707,1514701880,0.46092415
3015,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0018,f3f2787c196e5f7286d98f8e5a16aa307c4bd3b5366b1a4d7bdb2cbb1e564313,1514701880,0.5007279
3016,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0018,6f2682d63876e1dcb35b3d9138ba72583cf876cf534931cd520583d900b53914,1514701880,0.027
3017,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0018,df5c466e774bafc31b3d09d878a195efff60b132e83684e914798ca10551d2f9,1514701880,49.8534088
3018,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00223474,bc48021fb9fafdec56cb20af4a5490b742ef98365dbf5dad0e52365453f6e73d,1514701880,0.29918196
3019,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00279095,84a1ce1297390ad3957e1ba32a97880c27940ed43662e201154ea6bb4a40e3c3,1514701880,0.00220905
3020,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00224468,94a3f47405ce37d197853515200665255c441d1e0cce1613097a97389bc40407,1514701880,0.88941472
3021,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00279095,41a9e364cdfdc3305d77081fd1c22be439df4af2adaa45a435228f80c70087f2,1514701880,0.00220905
3022,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.01012088,860947e39781bc86877d967f3c8f95687aeef73a6a87b28720065973427d9000,1514701880,0.02318124
3023,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00518662,3e8ed47ab6c420cb8e63c19f0ffb59a77d91aad752dc0e20f44b5e9e9137478e,1514701880,5.99481338
3024,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0168947,1f99f7ce6217a32976c1412bfe1a4ad4cc8356cfcfdf76358742d8fbe6b5321b,1514701880,0.01559251
3025,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00279095,34aaa0f915968a389809d43eb191891ca8973ce2e5e8f7a320c89bb7ea401f20,1514701880,0.00220905
3026,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00257348,e69b74ea3bfc1b10aa3459dede8f62ecdfe1d5aa74eb21c689bad8706f73b896,1514701880,1.30099117
3027,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00225521,0659623d2cf010b7fccc6808e950626e4f84d8c7187285722e0bf6280be54926,1514701880,0.47330542
3028,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00520891,dd6c60069f4b0c289c01ba97467e582af2f0ce2e096a43166ac202970137f1e8,1514701880,0.20301752
3029,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00257348,e28cb6a5a930d4da66e6bee479eca39a1df79873cafe72246e11b50dd341be28,1514701880,2.76249741
3030,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00257348,7596f1325ee76bae0b4c2f59b5dc3243a2f810978d3f360f4ae315450c2ebd9f,1514701880,1.3768147
3031,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00257348,7b324837848101e8123896393276d32ccdf5384f048045b7fa276668031c6ba3,1514701880,1.33116247
3032,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00257348,39f107fd2713684538274cac8710d97746a7db3b0bf2eb5252d7614df3adbcb6,1514701880,2.39642652
3033,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00257348,125e58878461393a36aafbe9e4961d4c8bb84d5676a4c7cd18cc91dc33607ef3,1514701880,1.05044363
3034,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0039105,6bed88f0a9e26e488dc683a17424626269d25e9b12803040ab20611f27a7fda0,1514701880,0.91220795
3035,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00436893,8dc7276cc7274634cf2291b716dbb5d872b3c3994537e8dc2776f439d1847827,1514701880,4.26004891
3036,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00975528,d9acb4df35e6db5a71889463ac14abba792f6f900fcbdf2c042d679692a3d835,1514701880,1.4488434
3037,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00630469,c48e12e5b47e45c74a623dbf7d60631b43adce2996a7692ac19c1760ee840368,1514701880,0.36872604
3038,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0038706,6da693547145d5e643c64b59d2eaf19b1bc456b2dfe19ae13ca142d4ebc36dea,1514701880,5.00791917
3039,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00356135,6757d27beffccd9c27a4475bfd8654dabeb510a35b1aa9e9e78ab773e867164b,1514701880,4.2525176
3040,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00428958,1edaa39db11686c493b962bb6981a0fdcf20a3c66d9bab5507d3977ae5a486ea,1514701880,3.93932626
3041,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00256355,de4fbc39d05aef15f5717291ff63d10f7861d345c38b532ce4f08402af6915a3,1514701880,0.54645063
3042,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00255357,62f19a1abf2cafd79d6c688c16a925d051886983cd8e6c7cd973c7fbd897b2e1,1514701880,0.5438916
3043,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00256355,b6cdf8b1cdc0dfe092623264fd171b7e5332a9efc84f0d84d61e25f92c1f9564,1514701880,0.54132259
3044,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00257348,c6501f8ab2953b27e09c209a8cd2cf20a5bcdffe8e5716a0381d6eb0d3e56a1a,1514701880,1.54901274
3045,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00257348,9e997687192437258bc2117164feb25cb7d38bba32bd49bf6ecdc3eb525c7730,1514701880,1.20991174
3046,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00257348,6208df2ad3ce9b6185e7599102884c56cc04d97d4e72687f4e23ad44bd41e048,1514701880,3.99742652
3047,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00257348,7abe45ea4d3b7882476c85ec36ac3ba19a5a5a5ea880ce7c0c5ebe4525e3f774,1514701880,1.47153171
3048,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0022315,9bce95b8958bb9aca0f67bb8557b362dfa8fccd1727258dfb135a7f0a6abaf21,1514701880,0.01307592
3049,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00223147,03a899b839d77ee6e306d95a938c74abf35ce4fedef0dd0762701763ae322577,1514701880,0.0465534
3050,2017-12-31 01:31:20,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00358136,5a829700608ccb35006230fcbb6f96d305d738ca0a910066857856bd8cae9778,1514701880,0.06166864
3051,2017-12-31 01:44:51,Bitcoin,SomeNumberOfReceivers,Coinbase,1,0.0,4a4a6a9d817100c772dd1e1000cf54cbc47798b9d1cda7af5a14e862bbcf9857,1514702691,15.59536778
3052,2017-12-31 01:44:51,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00363567,92273debd91afcc38e5bb9d3ba2dfc0fe45aa96dd281164abb56947b8bbd9279,1514702691,0.24636433
3053,2017-12-31 01:44:51,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.01995762,8bc8dfe0366936a8cf1cd84a721b940822ddf38026fe534a6012398348335863,1514702691,341.77806003
3054,2017-12-31 01:44:51,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.01995762,f28d94c97b3e6ae9812e0bcdd3db424533ba98f6240c70683cf2345c40470ec4,1514702691,280.58977148
3055,2017-12-31 01:44:51,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.01995762,4014bc7307c3bfc053a927faae4bf2e5450e9135dba381c82590d5c27100d888,1514702691,274.53393638
3056,2017-12-31 01:44:51,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00258765,b7b149d3041dd2de48fcbbe30efe7d18f87e6daa41e331fdefcc476958d7a86b,1514702691,1.99057935
3057,2017-12-31 01:44:51,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0025,a833ea26a5af45db2b671d194de0b37706a144f2c5fb3bb51e8eeff6857a77f5,1514702691,0.9375
3058,2017-12-31 01:44:51,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0025,0c22009582d78b90e0c527f6ca923cc091adb9df11087a5dc20e77e317b29015,1514702691,0.8695715
3059,2017-12-31 01:44:51,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.0018,0db636ec33572cb0b755bb8a9a39343a8d97a24ad4f4c712d710ca3826231d60,1514702691,47.8516088
3060,2017-12-31 01:44:51,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00897259,6539278e1e4087a488b18b3d9e052f4dcb9332ad87d47fd0f39a2093c89f9cae,1514702691,14.99102741
3061,2017-12-31 01:44:51,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.03557948,b26947c422169842d6c12c9e6d04569ddd32e35bb50c474d4e9d8588d62701d1,1514702691,38.28656164
3062,2017-12-31 01:44:51,Bitcoin,SomeNumberOfReceivers,SomeNumberOfSenders,1,0.00363646,427812f6a0032c18258a8d7f9b83f131f33931942ae2223f73a3dc74cb52c40a,1514702691,0.10812583
